geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
53332,-5.52918,-70.093011,cidade 2 pb,PB
98032,-29.200753,-49.418413,curitiba,PR
98032,-1.995885,-72.523963,curitiba,PR
98032,-28.775859,-66.197237,curitiba,PR
85255,-25.866505,-45.123367,rio de janeiro,RJ
21807,-26.510407,-51.364922,cidade 1 pb,PB
23276,-11.873404,-71.256096,cidade 1 am,AM
23276,-11.1307,-36.469294,cidade 1 am,AM
23276,-13.464855,-35.117455,cidade 1 am,AM
40298,-17.642887,-44.911278,cidade 3 al,AL
40298,-4.005038,-64.373431,cidade 3 al,AL
40298,-7.094286,-56.002681,cidade 3 al,AL
44619,-19.520158,-35.141456,caucaia,CE
32898,-2.037093,-37.060513,fortaleza,CE
32898,-7.161507,-64.286718,fortaleza,CE
57214,-13.195439,-45.971809,cidade 2 mt,MT
65836,-29.493359,-43.778252,cidade 2 rn,RN
16014,-23.072185,-61.990529,cidade 1 es,ES
16014,-11.53255,-42.766743,cidade 1 es,ES
96947,-22.756508,-63.313559,sao paulo,SP
96947,-32.936484,-58.14531,sao paulo,SP
56861,-21.357392,-71.37468,cidade 2 ms,MS
45167,-11.857257,-40.885323,cidade 3 mt,MT
45167,-13.158366,-42.249009,cidade 3 mt,MT
45167,-13.854727,-69.076576,cidade 3 mt,MT
58840,-10.992116,-68.378127,cidade 1 mt,MT
58840,-28.106398,-50.824426,cidade 1 mt,MT
58840,-31.143931,-65.74819,cidade 1 mt,MT
24920,-16.977652,-64.609206,cidade 1 rn,RN
45629,-26.644033,-69.222063,caruaru,PE
45629,-24.346679,-70.608982,caruaru,PE
45629,-10.913776,-69.356954,caruaru,PE
72684,-11.065759,-49.150728,cidade 3 rn,RN
31860,-20.450187,-38.990613,cidade 3 am,AM
31860,-33.01704,-60.699543,cidade 3 am,AM
31860,-33.658008,-56.126245,cidade 3 am,AM
17686,-15.241857,-60.615122,contagem,MG
17686,-5.663321,-62.839699,contagem,MG
23593,-19.455129,-41.611935,cidade 1 pi,PI
73265,-28.335236,-52.064634,olinda,PE
73265,-12.70207,-73.666449,olinda,PE
73265,-10.891025,-62.914083,olinda,PE
67430,-25.182428,-37.692959,cidade 3 rn,RN
67430,-7.983183,-57.894064,cidade 3 rn,RN
67430,-11.924212,-50.756604,cidade 3 rn,RN
57002,-2.641499,-42.2716,caxias do sul,RS
57002,-24.881852,-71.623713,caxias do sul,RS
57002,-9.766439,-43.922253,caxias do sul,RS
27125,-3.194471,-48.297981,cidade 3 ms,MS
24802,-26.185608,-64.495414,caucaia,CE
24802,-30.348341,-54.740429,caucaia,CE
16025,-23.359635,-46.063779,cidade 2 mt,MT
16025,-24.195706,-72.427534,cidade 2 mt,MT
16025,-18.330647,-37.646478,cidade 2 mt,MT
51187,-20.315012,-45.381745,nova iguacu,RJ
78788,-25.05162,-45.797939,guarulhos,SP
78788,-29.545312,-37.493369,guarulhos,SP
78788,-7.986698,-65.675909,guarulhos,SP
84057,-30.997457,-57.022931,cidade 3 am,AM
84057,-23.531283,-53.684413,cidade 3 am,AM
54341,-20.412828,-43.113726,maringa,PR
91033,-10.619721,-57.847803,cidade 3 pa,PA
91033,-17.536047,-42.388752,cidade 3 pa,PA
42581,-7.113861,-67.229218,nova iguacu,RJ
98643,-31.803972,-38.643026,sobral,CE
98643,-8.633582,-39.204014,sobral,CE
98643,-6.824817,-48.52867,sobral,CE
83183,-16.858292,-40.308964,cidade 1 ms,MS
83183,-6.017436,-40.193564,cidade 1 ms,MS
17152,-29.798923,-70.050844,cidade 3 mt,MT
17152,-21.825274,-70.724429,cidade 3 mt,MT
17152,-29.80006,-36.966141,cidade 3 mt,MT
76265,-24.486851,-72.115398,sao paulo,SP
31679,-8.961309,-59.405744,cidade 2 rn,RN
52026,-13.226742,-50.750945,niteroi,RJ
52026,-20.870087,-67.526369,niteroi,RJ
16599,-33.223706,-43.222487,londrina,PR
16599,-2.632422,-52.870035,londrina,PR
16599,-6.273689,-46.793931,londrina,PR
20332,-19.849794,-42.145987,goiania,GO
20332,-20.808774,-41.957263,goiania,GO
68733,-32.11521,-56.188114,sobral,CE
68733,-20.875508,-51.104389,sobral,CE
68598,-16.623749,-49.153626,niteroi,RJ
68598,-15.741374,-39.850867,niteroi,RJ
95638,-8.781439,-42.997034,feira de santana,BA
95638,-2.746008,-52.579478,feira de santana,BA
95638,-6.123394,-66.128568,feira de santana,BA
64046,-26.285608,-54.402893,campinas,SP
64046,-4.689434,-44.685589,campinas,SP
64046,-22.456844,-70.43106,campinas,SP
10022,-7.276829,-44.886161,guarulhos,SP
10022,-25.446876,-64.805565,guarulhos,SP
10022,-33.645912,-49.380929,guarulhos,SP
91142,-27.732319,-53.679187,cidade 3 rn,RN
83706,-26.737055,-46.361693,cidade 3 ms,MS
69796,-24.072484,-53.913068,maringa,PR
69796,-23.653226,-39.258977,maringa,PR
69796,-30.716865,-44.987839,maringa,PR
17113,-26.139737,-63.185436,cidade 2 pi,PI
17113,-24.153282,-58.972004,cidade 2 pi,PI
17113,-18.698511,-49.392753,cidade 2 pi,PI
53512,-28.962107,-61.089027,cidade 2 rn,RN
53512,-20.369833,-62.157406,cidade 2 rn,RN
88636,-9.128405,-37.545307,cidade 3 ma,MA
57617,-19.113568,-53.33519,sobral,CE
57617,-10.108539,-65.060342,sobral,CE
57617,-24.760703,-73.617225,sobral,CE
22771,-30.34104,-59.666407,cidade 1 es,ES
22771,-12.168169,-66.153981,cidade 1 es,ES
10287,-26.772397,-56.567209,cidade 1 am,AM
48270,-5.95676,-71.142077,ilheus,BA
48270,-33.565797,-46.418905,ilheus,BA
23935,-21.175715,-45.61765,cidade 2 pa,PA
74542,-10.000914,-40.477132,sao paulo,SP
74542,-23.660917,-46.916271,sao paulo,SP
74542,-11.91684,-68.602524,sao paulo,SP
63636,-2.243764,-37.492822,contagem,MG
63636,-16.832715,-68.954696,contagem,MG
63636,-23.702444,-53.440476,contagem,MG
35679,-17.165996,-52.998961,contagem,MG
38257,-20.999773,-68.438241,caxias do sul,RS
38257,-8.482061,-63.952516,caxias do sul,RS
38257,-25.428196,-61.131184,caxias do sul,RS
54293,-29.107442,-37.775226,fortaleza,CE
54293,-17.599611,-55.86682,fortaleza,CE
16094,-8.15455,-43.381554,uberlandia,MG
87176,-6.133351,-48.480077,cidade 3 al,AL
87176,-20.659097,-72.898976,cidade 3 al,AL
69950,-31.297504,-73.60249,uberlandia,MG
69950,-12.349136,-63.245036,uberlandia,MG
69950,-11.831971,-62.383265,uberlandia,MG
27647,-18.290705,-46.4975,cidade 3 pb,PB
79515,-31.494809,-49.498771,cidade 1 pi,PI
66729,-19.524147,-46.578655,cidade 3 es,ES
76628,-20.021654,-41.688289,cidade 2 rn,RN
76628,-3.929988,-64.407159,cidade 2 rn,RN
85832,-29.366158,-46.625574,cidade 1 am,AM
85832,-8.061268,-43.140696,cidade 1 am,AM
23573,-26.740588,-60.378253,porto alegre,RS
23573,-3.318258,-45.488141,porto alegre,RS
23573,-3.89795,-48.281172,porto alegre,RS
89450,-18.150032,-43.44061,rio verde,GO
89450,-3.719128,-46.770982,rio verde,GO
60418,-6.989162,-42.462467,cidade 3 mt,MT
42537,-23.440556,-36.308738,olinda,PE
42537,-21.293616,-38.442424,olinda,PE
48557,-30.442943,-57.150062,joinville,SC
48557,-20.940162,-57.493904,joinville,SC
28111,-22.873974,-43.673385,fortaleza,CE
77147,-2.332246,-41.752769,olinda,PE
81802,-32.440913,-54.578776,blumenau,SC
82559,-16.82941,-48.205996,cidade 3 mt,MT
37487,-22.795609,-53.315152,cidade 1 ms,MS
37487,-15.395023,-43.980547,cidade 1 ms,MS
37487,-15.299389,-54.720159,cidade 1 ms,MS
99995,-7.591382,-42.463474,cidade 2 ms,MS
99995,-5.140666,-66.767346,cidade 2 ms,MS
99995,-10.39756,-60.642252,cidade 2 ms,MS
27389,-18.828201,-70.843115,ilheus,BA
27389,-32.786646,-46.046367,ilheus,BA
33306,-27.642694,-39.814443,cidade 3 pi,PI
93476,-7.921447,-53.831352,cidade 3 pa,PA
93476,-25.361636,-72.055631,cidade 3 pa,PA
93476,-17.042189,-71.335799,cidade 3 pa,PA
56168,-11.984857,-47.735007,salvador,BA
56168,-13.166754,-44.949242,salvador,BA
84794,-9.415595,-41.872235,cidade 3 ma,MA
64719,-24.647623,-68.228068,cidade 3 al,AL
47477,-14.225801,-47.881255,cidade 3 pb,PB
47477,-17.6797,-59.290436,cidade 3 pb,PB
47477,-29.475809,-39.965961,cidade 3 pb,PB
11673,-11.415157,-71.376183,cidade 2 mt,MT
11673,-25.933726,-38.669951,cidade 2 mt,MT
11673,-16.124502,-41.587732,cidade 2 mt,MT
59921,-15.447254,-62.929773,cidade 1 pa,PA
17419,-25.712922,-37.446891,contagem,MG
47567,-22.566343,-61.807266,porto alegre,RS
47567,-9.94767,-38.966542,porto alegre,RS
18130,-12.337101,-73.278457,cidade 1 pb,PB
18130,-4.897817,-72.242901,cidade 1 pb,PB
18130,-22.745653,-60.88641,cidade 1 pb,PB
36738,-28.917797,-60.138929,cidade 2 pb,PB
57013,-17.923288,-47.602378,cidade 1 am,AM
57013,-7.315316,-50.526619,cidade 1 am,AM
57013,-13.974629,-50.026132,cidade 1 am,AM
90754,-11.665068,-55.876789,cidade 1 rn,RN
83647,-15.494815,-63.294745,cidade 3 mt,MT
83647,-27.469201,-50.258779,cidade 3 mt,MT
83647,-31.503595,-50.640223,cidade 3 mt,MT
94819,-4.294273,-53.711245,cidade 3 mt,MT
94819,-27.469249,-53.50214,cidade 3 mt,MT
94819,-5.247197,-53.152332,cidade 3 mt,MT
76967,-27.637748,-68.696503,cidade 1 ma,MA
76967,-14.747969,-36.80168,cidade 1 ma,MA
76967,-31.131357,-46.511514,cidade 1 ma,MA
47701,-2.899329,-47.633838,cidade 3 am,AM
47701,-18.357054,-71.300984,cidade 3 am,AM
60014,-18.916486,-66.658046,cidade 1 pb,PB
60014,-20.42314,-37.813158,cidade 1 pb,PB
60014,-15.271445,-62.203168,cidade 1 pb,PB
50980,-8.228583,-46.962577,rio verde,GO
50980,-13.584104,-59.921143,rio verde,GO
50980,-24.912353,-52.776023,rio verde,GO
11699,-18.772915,-52.791133,cidade 1 pi,PI
11699,-10.156639,-47.63985,cidade 1 pi,PI
11699,-25.147542,-46.914845,cidade 1 pi,PI
91338,-23.109236,-67.493233,cidade 1 es,ES
91338,-19.337633,-41.737274,cidade 1 es,ES
39563,-22.019811,-42.909755,cidade 2 mt,MT
81645,-22.787608,-60.685457,rio verde,GO
81645,-23.29596,-67.525255,rio verde,GO
35362,-6.484197,-53.009862,cidade 1 es,ES
35362,-16.145819,-36.658456,cidade 1 es,ES
99477,-5.444057,-35.592901,florianopolis,SC
99477,-16.488619,-41.792773,florianopolis,SC
99477,-21.249849,-53.701139,florianopolis,SC
77350,-10.585233,-40.119772,rio de janeiro,RJ
77350,-30.424059,-39.212576,rio de janeiro,RJ
77350,-30.053403,-51.339339,rio de janeiro,RJ
66165,-18.799977,-56.764898,belo horizonte,MG
66165,-24.708323,-45.931791,belo horizonte,MG
66165,-24.048569,-67.321828,belo horizonte,MG
27048,-25.923453,-41.200391,joinville,SC
10739,-8.191424,-40.334089,caxias do sul,RS
10739,-26.859043,-35.390796,caxias do sul,RS
10739,-9.567175,-52.5581,caxias do sul,RS
30290,-3.479833,-61.753122,ilheus,BA
88234,-21.089709,-61.702365,campinas,SP
88234,-16.485764,-47.02548,campinas,SP
90689,-8.007974,-41.029217,nova iguacu,RJ
74297,-26.734102,-47.968945,cidade 2 rn,RN
56934,-4.12341,-64.805261,cidade 3 am,AM
56934,-17.499911,-51.594702,cidade 3 am,AM
51662,-23.822374,-43.536193,nova iguacu,RJ
78236,-20.884395,-54.349578,cidade 1 pa,PA
78236,-7.74747,-64.164218,cidade 1 pa,PA
30889,-6.726266,-35.717466,nova iguacu,RJ
62876,-5.751534,-50.679825,olinda,PE
37964,-2.746455,-58.767024,rio de janeiro,RJ
37964,-20.179467,-54.851398,rio de janeiro,RJ
57290,-12.210898,-71.661989,cidade 2 pb,PB
57290,-4.545497,-51.758641,cidade 2 pb,PB
57290,-33.603655,-49.642691,cidade 2 pb,PB
79533,-5.587014,-51.568613,blumenau,SC
79533,-12.995289,-35.912297,blumenau,SC
79533,-12.640211,-40.912761,blumenau,SC
95105,-6.4005,-41.686385,sobral,CE
95105,-4.922583,-58.385308,sobral,CE
95105,-20.154292,-55.703972,sobral,CE
55351,-15.15112,-69.282201,guarulhos,SP
55351,-9.398963,-65.478397,guarulhos,SP
55351,-6.569228,-58.104853,guarulhos,SP
90439,-23.412014,-46.799068,olinda,PE
15226,-31.472582,-35.609418,cidade 1 al,AL
59987,-13.485433,-72.583485,cidade 2 pb,PB
59987,-16.688459,-60.353832,cidade 2 pb,PB
59987,-9.213196,-40.242571,cidade 2 pb,PB
60577,-22.607186,-72.988771,cidade 1 al,AL
60577,-7.726035,-43.982286,cidade 1 al,AL
60577,-24.080535,-71.018374,cidade 1 al,AL
47070,-6.198285,-41.315826,blumenau,SC
47070,-21.353764,-64.584867,blumenau,SC
59146,-10.215656,-38.867254,guarulhos,SP
59146,-17.650977,-56.938239,guarulhos,SP
68400,-32.997722,-69.457717,cidade 3 pa,PA
95397,-16.236161,-66.906053,caucaia,CE
95397,-3.950046,-65.60639,caucaia,CE
20793,-32.993114,-66.319126,pelotas,RS
20793,-32.755611,-44.798489,pelotas,RS
20793,-12.961161,-46.183462,pelotas,RS
80513,-9.767511,-36.105022,cidade 1 al,AL
80513,-12.219178,-66.676789,cidade 1 al,AL
80513,-12.001747,-65.433237,cidade 1 al,AL
18581,-24.680716,-35.567258,cidade 3 pa,PA
18581,-27.456473,-43.55538,cidade 3 pa,PA
18581,-26.354135,-55.698617,cidade 3 pa,PA
37941,-4.094674,-57.460646,maringa,PR
37941,-18.329928,-37.771291,maringa,PR
23621,-21.168643,-52.579128,cidade 2 mt,MT
23621,-27.094459,-66.618136,cidade 2 mt,MT
67047,-2.446204,-62.422669,maringa,PR
99921,-28.654439,-48.503093,cidade 1 ms,MS
99921,-15.561836,-54.025797,cidade 1 ms,MS
53478,-10.180357,-39.198401,caxias do sul,RS
53478,-19.445764,-55.278415,caxias do sul,RS
53478,-13.235696,-62.726185,caxias do sul,RS
83149,-16.592127,-47.439216,caxias do sul,RS
83149,-19.520667,-59.365894,caxias do sul,RS
43901,-21.856018,-43.568998,rio de janeiro,RJ
43901,-14.908786,-63.067816,rio de janeiro,RJ
92603,-15.359393,-63.52425,caruaru,PE
92603,-16.317419,-68.917106,caruaru,PE
12213,-13.773409,-52.023827,caruaru,PE
12213,-21.968411,-58.318175,caruaru,PE
12213,-29.036205,-47.819292,caruaru,PE
80101,-2.195874,-65.775018,goiania,GO
80101,-30.215934,-52.364979,goiania,GO
91048,-16.571473,-64.495236,guarulhos,SP
91048,-1.598105,-71.242777,guarulhos,SP
86756,-15.618797,-55.192804,nova iguacu,RJ
86756,-18.027359,-62.147479,nova iguacu,RJ
56884,-8.58495,-51.058142,sao paulo,SP
56884,-12.416371,-70.875668,sao paulo,SP
47989,-27.457479,-53.416526,cidade 1 al,AL
89503,-6.162157,-34.882628,cidade 2 am,AM
89503,-2.882068,-66.898936,cidade 2 am,AM
59992,-5.480382,-36.795818,niteroi,RJ
59992,-2.41316,-39.69198,niteroi,RJ
14039,-16.278566,-42.832151,rio verde,GO
14039,-12.062975,-56.770507,rio verde,GO
14039,-10.61954,-62.845445,rio verde,GO
38818,-2.962128,-60.977013,sobral,CE
81529,-32.717744,-41.81779,uberlandia,MG
81529,-23.22167,-52.981968,uberlandia,MG
81529,-24.138273,-67.040177,uberlandia,MG
28884,-20.610421,-63.661015,blumenau,SC
94926,-23.026163,-53.127294,blumenau,SC
94926,-20.628445,-61.466566,blumenau,SC
82551,-22.519724,-70.541607,goiania,GO
26152,-24.233727,-71.094727,cidade 1 mt,MT
88204,-10.692943,-68.998546,guarulhos,SP
21157,-17.49183,-40.987428,rio verde,GO
21157,-13.560092,-53.112618,rio verde,GO
21157,-6.863618,-57.080388,rio verde,GO
55069,-19.901152,-43.095466,ilheus,BA
55069,-3.960552,-63.989531,ilheus,BA
55069,-6.628765,-42.316148,ilheus,BA
77181,-17.739112,-42.625321,maringa,PR
38939,-22.397041,-64.636141,belo horizonte,MG
38939,-20.30252,-72.453535,belo horizonte,MG
38939,-1.537414,-42.040045,belo horizonte,MG
35470,-21.76218,-39.997856,cidade 2 ms,MS
35470,-27.757544,-61.847723,cidade 2 ms,MS
84356,-29.38073,-34.999767,contagem,MG
84356,-2.795199,-59.274367,contagem,MG
84356,-28.720112,-48.168509,contagem,MG
70458,-14.284588,-45.815941,cidade 3 mt,MT
70458,-15.572097,-36.129501,cidade 3 mt,MT
70458,-2.430666,-66.249839,cidade 3 mt,MT
48096,-29.993749,-52.668795,cidade 1 ms,MS
48096,-29.191768,-37.119124,cidade 1 ms,MS
22871,-28.560768,-39.349868,cidade 2 pb,PB
73857,-29.683867,-65.520367,pelotas,RS
73857,-31.092473,-71.937498,pelotas,RS
73857,-29.077041,-44.703275,pelotas,RS
26805,-16.941456,-72.653697,cidade 2 pi,PI
26805,-8.997433,-53.037245,cidade 2 pi,PI
26805,-19.396172,-47.086373,cidade 2 pi,PI
23113,-22.074928,-47.138434,cidade 1 pb,PB
23113,-25.734842,-47.052038,cidade 1 pb,PB
53036,-28.865362,-66.843553,feira de santana,BA
86568,-31.494177,-68.918889,cidade 2 ms,MS
86568,-12.303227,-34.806611,cidade 2 ms,MS
86568,-15.94157,-41.708606,cidade 2 ms,MS
57774,-20.266664,-51.216235,pelotas,RS
32103,-1.644547,-49.514127,cidade 2 rn,RN
32103,-25.658396,-50.923986,cidade 2 rn,RN
32103,-12.991349,-53.397052,cidade 2 rn,RN
39035,-14.30634,-42.112324,sao paulo,SP
39035,-17.638808,-68.496017,sao paulo,SP
67163,-4.870519,-53.940426,cidade 3 es,ES
67163,-9.250578,-57.204627,cidade 3 es,ES
27603,-30.24297,-48.570628,joinville,SC
27603,-18.640451,-49.457451,joinville,SC
72908,-4.15308,-58.558211,cidade 2 pb,PB
72908,-13.992057,-63.084484,cidade 2 pb,PB
50038,-16.199616,-49.873757,caucaia,CE
50038,-32.759915,-71.503777,caucaia,CE
50038,-20.804795,-42.099246,caucaia,CE
33038,-24.109602,-53.393691,fortaleza,CE
33038,-2.25119,-41.979664,fortaleza,CE
33038,-28.950466,-40.877354,fortaleza,CE
46780,-20.602907,-35.395397,cidade 1 ms,MS
46780,-17.484221,-53.102022,cidade 1 ms,MS
80597,-14.634784,-54.361738,cidade 1 mt,MT
80597,-1.85371,-63.424597,cidade 1 mt,MT
80597,-23.992888,-38.400273,cidade 1 mt,MT
92132,-31.047952,-45.440213,pelotas,RS
12441,-24.651166,-68.434169,rio de janeiro,RJ
12441,-3.697175,-51.252534,rio de janeiro,RJ
12441,-28.119954,-61.946535,rio de janeiro,RJ
14088,-11.559114,-41.556062,cidade 3 rn,RN
63101,-17.043765,-47.099529,cidade 3 rn,RN
63101,-29.073386,-72.411826,cidade 3 rn,RN
63101,-2.770666,-71.007099,cidade 3 rn,RN
14804,-30.588018,-68.485344,cidade 1 am,AM
14804,-11.582437,-60.060333,cidade 1 am,AM
14804,-26.910139,-53.973542,cidade 1 am,AM
80736,-23.212,-41.047506,cidade 3 ma,MA
57948,-21.177086,-60.922241,fortaleza,CE
57948,-1.521291,-54.797503,fortaleza,CE
57948,-33.660509,-52.886677,fortaleza,CE
48141,-17.609472,-59.363049,rio verde,GO
48141,-13.852003,-44.539686,rio verde,GO
76900,-28.018256,-36.2083,contagem,MG
75820,-32.841338,-64.440914,niteroi,RJ
75820,-9.147621,-55.746097,niteroi,RJ
90482,-24.432023,-67.614109,sao paulo,SP
90482,-18.593197,-63.867489,sao paulo,SP
90482,-16.51842,-57.391519,sao paulo,SP
28398,-26.618623,-43.540944,cidade 3 pb,PB
28398,-7.309598,-35.221696,cidade 3 pb,PB
28398,-29.167423,-35.410727,cidade 3 pb,PB
84233,-3.606307,-42.305666,recife,PE
84233,-7.504646,-64.410189,recife,PE
84233,-10.597409,-36.420501,recife,PE
29162,-26.073316,-44.692718,cidade 3 al,AL
29162,-16.0002,-52.861781,cidade 3 al,AL
57028,-13.642639,-39.278947,cidade 2 es,ES
40375,-9.085694,-50.341692,campinas,SP
40375,-13.907612,-52.569884,campinas,SP
40673,-24.932639,-70.256887,niteroi,RJ
77880,-11.724688,-39.520865,sao paulo,SP
60868,-22.210462,-35.564664,cidade 2 al,AL
16086,-17.491211,-53.579771,caucaia,CE
16086,-9.945019,-67.315502,caucaia,CE
16086,-27.046116,-55.24203,caucaia,CE
52476,-25.068314,-68.910584,guarulhos,SP
93042,-18.604009,-47.977461,contagem,MG
93042,-19.147812,-71.612889,contagem,MG
44513,-6.838863,-46.394592,cidade 3 rn,RN
44513,-10.104855,-45.76218,cidade 3 rn,RN
32786,-27.677359,-40.984296,cidade 3 ma,MA
32786,-25.506853,-46.02647,cidade 3 ma,MA
32786,-22.603469,-45.117387,cidade 3 ma,MA
57880,-23.174081,-50.342665,anapolis,GO
57880,-19.549048,-69.868652,anapolis,GO
77720,-21.624204,-44.390008,cidade 1 ma,MA
77681,-7.846611,-41.297471,florianopolis,SC
77681,-26.888246,-47.555368,florianopolis,SC
73813,-24.059014,-58.760317,caruaru,PE
10864,-23.45143,-45.544417,cidade 3 am,AM
10864,-19.835109,-64.874432,cidade 3 am,AM
67658,-2.485245,-53.24264,cidade 1 pa,PA
67658,-21.710824,-65.543326,cidade 1 pa,PA
77441,-7.619195,-42.607638,porto alegre,RS
29692,-27.486247,-60.363744,cidade 1 ms,MS
88908,-22.557769,-46.060173,caxias do sul,RS
88908,-29.331707,-66.455191,caxias do sul,RS
88908,-27.64551,-42.507464,caxias do sul,RS
96652,-32.586775,-66.576004,cidade 1 es,ES
96652,-13.226813,-50.207726,cidade 1 es,ES
24855,-23.826031,-69.581668,londrina,PR
24855,-33.483727,-64.698537,londrina,PR
72786,-7.404697,-37.562516,caucaia,CE
72786,-17.023689,-40.989449,caucaia,CE
94837,-17.917746,-56.903267,curitiba,PR
41938,-3.539181,-39.067752,cidade 1 rn,RN
41938,-10.6358,-61.874231,cidade 1 rn,RN
87640,-32.348038,-48.537489,guarulhos,SP
87640,-7.074225,-51.268508,guarulhos,SP
77193,-33.614683,-45.202961,pelotas,RS
77193,-13.328175,-51.878882,pelotas,RS
77193,-20.62845,-49.243912,pelotas,RS
29249,-26.573665,-48.012278,guarulhos,SP
29249,-10.727502,-60.391257,guarulhos,SP
33597,-27.598321,-60.867569,niteroi,RJ
88558,-28.139158,-39.112477,cidade 2 pa,PA
12440,-5.189736,-35.275979,cidade 3 pi,PI
96736,-33.526557,-72.173623,cidade 3 mt,MT
96736,-33.566796,-52.880531,cidade 3 mt,MT
38389,-27.925363,-35.263591,cidade 1 rn,RN
73133,-26.084005,-44.582825,caruaru,PE
73133,-32.326769,-50.970299,caruaru,PE
88753,-10.492338,-58.905887,caxias do sul,RS
88753,-8.947286,-53.21074,caxias do sul,RS
88753,-16.634659,-62.503687,caxias do sul,RS
33839,-31.410445,-56.422903,contagem,MG
33839,-6.703792,-73.293617,contagem,MG
87410,-24.461926,-40.143782,cidade 3 al,AL
60523,-25.186983,-55.687768,niteroi,RJ
36522,-4.729234,-49.898497,belo horizonte,MG
36522,-30.482189,-69.138581,belo horizonte,MG
99701,-27.516039,-72.180357,cidade 3 pa,PA
99701,-21.033012,-61.223965,cidade 3 pa,PA
89365,-20.686628,-53.143643,recife,PE
89365,-10.196761,-59.6259,recife,PE
89365,-10.541846,-43.447291,recife,PE
90576,-18.685522,-37.939798,niteroi,RJ
75972,-19.981633,-64.569784,cidade 3 ma,MA
73208,-31.981562,-46.971066,cidade 1 am,AM
73208,-4.639368,-60.59541,cidade 1 am,AM
80685,-7.139192,-36.675347,cidade 3 pb,PB
80685,-29.609401,-55.796031,cidade 3 pb,PB
95096,-3.558463,-46.725639,cidade 3 rn,RN
58546,-28.710197,-38.41223,caruaru,PE
58546,-4.149129,-48.053467,caruaru,PE
79444,-14.048135,-63.84492,cidade 3 mt,MT
79444,-8.9399,-44.8417,cidade 3 mt,MT
59969,-4.716263,-58.979765,caruaru,PE
59969,-20.273431,-55.647765,caruaru,PE
85513,-3.584453,-45.277438,rio verde,GO
85513,-25.484774,-49.891586,rio verde,GO
85513,-3.405244,-63.028128,rio verde,GO
43360,-17.387615,-73.573172,rio de janeiro,RJ
43360,-33.536979,-38.553664,rio de janeiro,RJ
43360,-33.263513,-46.624344,rio de janeiro,RJ
20986,-9.150646,-36.237448,fortaleza,CE
63562,-27.518914,-53.93634,blumenau,SC
63562,-17.901939,-70.083023,blumenau,SC
10932,-25.939887,-42.161402,florianopolis,SC
10932,-27.547584,-66.844674,florianopolis,SC
78126,-6.339295,-37.0859,cidade 1 ma,MA
78126,-11.570848,-46.928645,cidade 1 ma,MA
36924,-18.16755,-43.386609,guarulhos,SP
63588,-12.95699,-68.375724,cidade 2 pb,PB
65846,-10.422099,-63.398877,goiania,GO
44249,-29.965921,-63.110625,cidade 2 pb,PB
84012,-17.749887,-59.469051,cidade 2 mt,MT
84012,-16.290248,-57.417808,cidade 2 mt,MT
99208,-31.164219,-46.595935,anapolis,GO
99208,-32.070039,-73.157175,anapolis,GO
64162,-14.369857,-40.569159,goiania,GO
64162,-29.74063,-38.818896,goiania,GO
73238,-12.894895,-63.416118,cidade 3 ma,MA
85713,-9.405322,-49.534871,caucaia,CE
85713,-13.496476,-65.840954,caucaia,CE
85713,-23.965421,-47.909701,caucaia,CE
62183,-24.488942,-68.87977,ilheus,BA
25608,-12.958685,-58.693553,cidade 3 es,ES
25608,-4.019254,-65.091053,cidade 3 es,ES
25608,-2.72093,-35.967437,cidade 3 es,ES
31206,-13.242499,-47.465488,cidade 2 es,ES
31206,-32.154723,-73.162406,cidade 2 es,ES
62502,-21.731649,-43.702139,contagem,MG
62502,-18.81203,-70.048174,contagem,MG
90481,-26.852721,-53.999411,cidade 3 am,AM
90481,-9.076932,-45.14593,cidade 3 am,AM
90481,-15.884469,-37.235183,cidade 3 am,AM
16822,-31.948688,-44.888001,cidade 3 pb,PB
16822,-24.627849,-63.885679,cidade 3 pb,PB
10693,-3.569765,-61.400367,pelotas,RS
10693,-30.295496,-66.156644,pelotas,RS
10693,-16.203943,-64.33798,pelotas,RS
71822,-10.608411,-38.481928,cidade 1 rn,RN
71822,-24.063757,-69.632389,cidade 1 rn,RN
21552,-27.983994,-65.072379,cidade 2 al,AL
21552,-2.979504,-44.971716,cidade 2 al,AL
58606,-19.049674,-71.330129,rio de janeiro,RJ
58606,-5.863857,-36.393159,rio de janeiro,RJ
60374,-25.637801,-41.018087,rio de janeiro,RJ
60374,-17.964915,-72.413622,rio de janeiro,RJ
90473,-20.061797,-66.369637,cidade 2 al,AL
88311,-22.524217,-43.013446,cidade 2 pb,PB
93924,-17.989593,-66.711737,rio de janeiro,RJ
93924,-15.043406,-70.810551,rio de janeiro,RJ
93924,-32.470487,-67.80845,rio de janeiro,RJ
36438,-28.369582,-48.562275,fortaleza,CE
36438,-18.58755,-57.540538,fortaleza,CE
47487,-14.388905,-46.388375,cidade 3 mt,MT
47487,-9.490569,-56.919853,cidade 3 mt,MT
47487,-32.988259,-69.371096,cidade 3 mt,MT
76918,-13.795495,-58.721056,pelotas,RS
76918,-13.973581,-59.846692,pelotas,RS
90634,-5.797387,-69.977103,cidade 1 pa,PA
90634,-7.21854,-40.283749,cidade 1 pa,PA
57151,-15.913952,-68.830176,porto alegre,RS
30636,-10.89156,-35.308149,curitiba,PR
62354,-17.463996,-62.004955,niteroi,RJ
